t,x0,y0,px0,py0,x1,y1,px1,py1,x2,y2,px2,py2
43.19,-0.145314,0.127457,0.973431,-0.813923,-0.882736,-0.301783,-0.671185,0.356447,1.02805,0.174326,-0.302247,0.457476
43.2,-0.135603,0.119285,0.968941,-0.820292,-0.889376,-0.298181,-0.656885,0.363773,1.02498,0.178896,-0.312056,0.456519
43.21,-0.125935,0.111052,0.964694,-0.826192,-0.895874,-0.294508,-0.642688,0.37072,1.02181,0.183456,-0.322006,0.455472
43.22,-0.116309,0.102761,0.960702,-0.831629,-0.90223,-0.290767,-0.628603,0.377301,1.01854,0.188006,-0.332099,0.454327
43.23,-0.106721,0.094419,0.956976,-0.836609,-0.908446,-0.286962,-0.614638,0.383529,1.01517,0.192543,-0.342339,0.453079
43.24,-0.0971693,0.0860292,0.953528,-0.841139,-0.914522,-0.283096,-0.600801,0.389417,1.01169,0.197067,-0.352727,0.451721
43.25,-0.0876506,0.0775962,0.950366,-0.845224,-0.920462,-0.279173,-0.587099,0.394978,1.00811,0.201577,-0.363267,0.450246
43.26,-0.078162,0.0691247,0.947499,-0.848871,-0.926264,-0.275197,-0.573538,0.400225,1.00443,0.206072,-0.373961,0.448647
43.27,-0.0687006,0.0606188,0.944933,-0.852085,-0.931932,-0.271169,-0.560123,0.405169,1.00063,0.21055,-0.38481,0.446916
43.28,-0.0592634,0.052083,0.942677,-0.85487,-0.937467,-0.267093,-0.54686,0.409825,0.99673,0.21501,-0.395817,0.445045
43.29,-0.0498471,0.0435214,0.940735,-0.85723,-0.94287,-0.262973,-0.533751,0.414203,0.992717,0.219451,-0.406983,0.443027
43.3,-0.0404487,0.0349384,0.939112,-0.85917,-0.948142,-0.258809,-0.520801,0.418317,0.988591,0.223871,-0.418311,0.440853
43.31,-0.0310649,0.026338,0.937811,-0.860691,-0.953286,-0.254606,-0.508012,0.422177,0.98435,0.228268,-0.4298,0.438514
43.32,-0.0216924,0.0177245,0.936837,-0.861797,-0.958302,-0.250366,-0.495386,0.425796,0.979995,0.232641,-0.441451,0.436002
43.33,-0.0123281,0.00910208,0.93619,-0.86249,-0.963193,-0.24609,-0.482924,0.429184,0.975521,0.236988,-0.453266,0.433306
43.34,-0.00296862,0.000474748,0.935873,-0.86277,-0.967961,-0.241782,-0.470628,0.432352,0.970929,0.241307,-0.465245,0.430418
43.35,0.00638934,-0.00815333,0.935886,-0.862639,-0.972606,-0.237443,-0.458499,0.435312,0.966217,0.245597,-0.477386,0.427327
43.36,0.0157491,-0.016778,0.936227,-0.862096,-0.977131,-0.233076,-0.446537,0.438072,0.961382,0.249854,-0.489691,0.424024
43.37,0.0251139,-0.0253952,0.936898,-0.861141,-0.981537,-0.228682,-0.434741,0.440644,0.956423,0.254077,-0.502157,0.420497
43.38,0.034487,-0.0340009,0.937894,-0.859773,-0.985825,-0.224263,-0.423111,0.443037,0.951338,0.258264,-0.514783,0.416736
43.39,0.0438718,-0.0425907,0.939214,-0.85799,-0.989999,-0.219821,-0.411647,0.44526,0.946127,0.262412,-0.527567,0.41273
43.4,0.0532713,-0.0511607,0.940854,-0.85579,-0.994058,-0.215358,-0.400346,0.447322,0.940787,0.266518,-0.540507,0.408468
43.41,0.0626888,-0.0597065,0.942809,-0.853169,-0.998006,-0.210875,-0.389209,0.449232,0.935317,0.270581,-0.5536,0.403937
43.42,0.0721275,-0.068224,0.945074,-0.850124,-1.00184,-0.206373,-0.378232,0.450998,0.929715,0.274597,-0.566841,0.399126
43.43,0.0815903,-0.076709,0.947643,-0.846652,-1.00557,-0.201855,-0.367415,0.452629,0.92398,0.278564,-0.580228,0.394024
43.44,0.0910803,-0.0851571,0.950508,-0.842748,-1.00919,-0.197321,-0.356755,0.454131,0.91811,0.282478,-0.593753,0.388617
43.45,0.1006,-0.093564,0.953662,-0.838406,-1.01271,-0.192772,-0.346249,0.455513,0.912105,0.286336,-0.607413,0.382893
43.46,0.110154,-0.101925,0.957095,-0.833622,-1.01612,-0.18821,-0.335896,0.456781,0.905962,0.290135,-0.6212,0.376841
43.47,0.119742,-0.110236,0.960798,-0.82839,-1.01942,-0.183636,-0.325692,0.457943,0.899681,0.293873,-0.635107,0.370447
43.48,0.12937,-0.118493,0.96476,-0.822704,-1.02263,-0.179051,-0.315635,0.459004,0.89326,0.297544,-0.649125,0.363699
43.49,0.139038,-0.12669,0.968969,-0.816557,-1.02574,-0.174456,-0.305722,0.459972,0.886698,0.301147,-0.663247,0.356585
43.5,0.148749,-0.134824,0.973411,-0.809943,-1.02874,-0.169852,-0.295949,0.460852,0.879995,0.304676,-0.677462,0.349091
43.51,0.158506,-0.142889,0.978074,-0.802856,-1.03166,-0.165239,-0.286315,0.46165,0.873149,0.308129,-0.691759,0.341206
43.52,0.16831,-0.150881,0.982941,-0.795289,-1.03447,-0.160619,-0.276814,0.462371,0.86616,0.3115,-0.706126,0.332918
43.53,0.178165,-0.158795,0.987996,-0.787235,-1.03719,-0.155992,-0.267445,0.463021,0.859027,0.314787,-0.720551,0.324214
43.54,0.18807,-0.166626,0.993223,-0.778688,-1.03982,-0.151359,-0.258203,0.463604,0.851749,0.317985,-0.73502,0.315084
43.55,0.198029,-0.174369,0.998603,-0.769641,-1.04236,-0.14672,-0.249086,0.464126,0.844326,0.321089,-0.749517,0.305515
43.56,0.208042,-0.182019,1.00412,-0.760089,-1.0448,-0.142076,-0.240089,0.464591,0.836759,0.324095,-0.764027,0.295499
43.57,0.218111,-0.189571,1.00974,-0.750026,-1.04716,-0.137428,-0.231209,0.465002,0.829046,0.326999,-0.778533,0.285024
43.58,0.228237,-0.197019,1.01546,-0.739446,-1.04943,-0.132776,-0.222443,0.465365,0.821188,0.329795,-0.793017,0.274081
43.59,0.238421,-0.20436,1.02125,-0.728346,-1.05161,-0.128121,-0.213786,0.465684,0.813185,0.33248,-0.807459,0.262663
43.6,0.248662,-0.211586,1.02708,-0.716722,-1.0537,-0.123462,-0.205236,0.465961,0.805039,0.335049,-0.821839,0.250761
43.61,0.258962,-0.218694,1.03292,-0.70457,-1.05571,-0.118801,-0.196788,0.4662,0.796749,0.337495,-0.836137,0.23837
43.62,0.269321,-0.225678,1.03877,-0.691889,-1.05764,-0.114138,-0.188439,0.466405,0.788316,0.339816,-0.850329,0.225484
43.63,0.279737,-0.232532,1.04458,-0.678679,-1.05948,-0.109473,-0.180184,0.466579,0.779742,0.342005,-0.864393,0.2121
43.64,0.290212,-0.239251,1.05033,-0.664939,-1.06124,-0.104807,-0.172021,0.466724,0.771028,0.344058,-0.878305,0.198214
43.65,0.300744,-0.245831,1.05599,-0.650671,-1.06292,-0.100139,-0.163945,0.466844,0.762176,0.345969,-0.89204,0.183827
43.66,0.311332,-0.252265,1.06153,-0.635879,-1.06452,-0.0954699,-0.155953,0.466941,0.753187,0.347735,-0.905573,0.168938
43.67,0.321975,-0.258548,1.06692,-0.620567,-1.06604,-0.0908,-0.14804,0.467018,0.744065,0.349348,-0.918878,0.153549
43.68,0.33267,-0.264676,1.07213,-0.604743,-1.06748,-0.0861295,-0.140203,0.467077,0.73481,0.350805,-0.931928,0.137666
43.69,0.343417,-0.270643,1.07713,-0.588414,-1.06884,-0.0814585,-0.132438,0.46712,0.725426,0.352101,-0.944696,0.121294
43.7,0.354213,-0.276444,1.0819,-0.57159,-1.07013,-0.0767871,-0.124742,0.467149,0.715916,0.353231,-0.957155,0.104441
43.71,0.365055,-0.282075,1.08639,-0.554285,-1.07134,-0.0721155,-0.11711,0.467166,0.706283,0.35419,-0.969279,0.0871186
43.72,0.375941,-0.28753,1.09058,-0.536511,-1.07247,-0.0674438,-0.109538,0.467173,0.69653,0.354974,-0.981041,0.0693379
43.73,0.386867,-0.292805,1.09444,-0.518286,-1.07353,-0.062772,-0.102024,0.467172,0.686662,0.355577,-0.992413,0.0511139
43.74,0.397829,-0.297896,1.09793,-0.499627,-1.07451,-0.0581003,-0.0945617,0.467163,0.676682,0.355996,-1.00337,0.0324634
43.75,0.408825,-0.302798,1.10104,-0.480555,-1.07542,-0.0534288,-0.0871491,0.467149,0.666595,0.356226,-1.01389,0.0134054
43.76,0.41985,-0.307507,1.10372,-0.461092,-1.07625,-0.0487574,-0.0797817,0.467131,0.656404,0.356264,-1.02394,-0.00603877
43.77,0.4309,-0.312019,1.10596,-0.441264,-1.07702,-0.0440862,-0.0724558,0.467109,0.646116,0.356106,-1.03351,-0.0258458
43.78,0.441969,-0.316332,1.10773,-0.421096,-1.0777,-0.0394152,-0.0651676,0.467086,0.635734,0.355747,-1.04256,-0.0459902
43.79,0.453054,-0.320441,1.109,-0.400617,-1.07832,-0.0347444,-0.0579132,0.467061,0.625265,0.355186,-1.05109,-0.0664446
43.8,0.464149,-0.324344,1.10975,-0.379857,-1.07886,-0.0300739,-0.0506888,0.467036,0.614712,0.354418,-1.05906,-0.0871794
43.81,0.475249,-0.328038,1.10996,-0.358848,-1.07933,-0.0254037,-0.0434907,0.467011,0.604083,0.353442,-1.06647,-0.108164
43.82,0.486349,-0.331521,1.10962,-0.337623,-1.07973,-0.0207337,-0.036315,0.466988,0.593383,0.352255,-1.0733,-0.129365
43.83,0.497442,-0.334791,1.1087,-0.316217,-1.08006,-0.016064,-0.0291579,0.466966,0.582617,0.350855,-1.07954,-0.150749
43.84,0.508523,-0.337846,1.1072,-0.294666,-1.08031,-0.0113944,-0.0220156,0.466945,0.571792,0.34924,-1.08518,-0.17228
43.85,0.519586,-0.340684,1.1051,-0.273006,-1.0805,-0.00672505,-0.0148844,0.466927,0.560914,0.347409,-1.09021,-0.193921
43.86,0.530625,-0.343306,1.10239,-0.251275,-1.08061,-0.00205586,-0.00776031,0.466912,0.549988,0.345362,-1.09463,-0.215637
43.87,0.541633,-0.34571,1.09906,-0.22951,-1.08065,0.00261319,-0.000639657,0.466899,0.539021,0.343097,-1.09843,-0.237389
43.88,0.552606,-0.347896,1.09513,-0.20775,-1.08063,0.00728212,0.00648138,0.466889,0.528019,0.340614,-1.10161,-0.259139
43.89,0.563536,-0.349865,1.09057,-0.186032,-1.08052,0.011951,0.0136066,0.466881,0.516989,0.337914,-1.10418,-0.28085
43.9,0.574417,-0.351617,1.08541,-0.164394,-1.08035,0.0166198,0.0207398,0.466876,0.505936,0.334997,-1.10615,-0.302482
43.91,0.585244,-0.353153,1.07963,-0.142872,-1.08011,0.0212885,0.0278847,0.466873,0.494866,0.331864,-1.10752,-0.324001
43.92,0.59601,-0.354474,1.07326,-0.121504,-1.0798,0.0259572,0.0350453,0.466872,0.483785,0.328517,-1.1083,-0.345367
43.93,0.606709,-0.355583,1.06629,-0.100325,-1.07941,0.0306259,0.0422251,0.466871,0.4727,0.324957,-1.10851,-0.366547
43.94,0.617336,-0.356481,1.05874,-0.0793676,-1.07895,0.0352946,0.0494281,0.466872,0.461615,0.321186,-1.10817,-0.387504
43.95,0.627884,-0.35717,1.05063,-0.0586653,-1.07842,0.0399634,0.0566581,0.466872,0.450537,0.317207,-1.10729,-0.408207
43.96,0.638349,-0.357654,1.04198,-0.0382488,-1.07782,0.0446321,0.0639187,0.466872,0.439469,0.313022,-1.1059,-0.428623
43.97,0.648724,-0.357935,1.0328,-0.0181475,-1.07714,0.0493008,0.0712139,0.46687,0.428419,0.308634,-1.10401,-0.448722
43.98,0.659004,-0.358017,1.02311,0.00161152,-1.07639,0.0539695,0.0785474,0.466865,0.417389,0.304047,-1.10165,-0.468477
43.99,0.669186,-0.357903,1.01293,0.0210029,-1.07557,0.0586381,0.085923,0.466856,0.406385,0.299265,-1.09886,-0.487859
44,0.679263,-0.357597,1.0023,0.0400036,-1.07468,0.0633066,0.0933444,0.466843,0.395412,0.29429,-1.09564,-0.506846
44.01,0.689232,-0.357103,0.991222,0.0585925,-1.0737,0.067975,0.100816,0.466823,0.384473,0.289128,-1.09204,-0.525415
44.02,0.699088,-0.356425,0.979737,0.0767509,-1.07266,0.0726431,0.10834,0.466795,0.373571,0.283782,-1.08808,-0.543546
44.03,0.708826,-0.355568,0.967867,0.0944622,-1.07154,0.0773109,0.115922,0.466758,0.362711,0.278257,-1.08379,-0.56122
44.04,0.718445,-0.354536,0.955638,0.111712,-1.07034,0.0819782,0.123565,0.466709,0.351895,0.272557,-1.0792,-0.578421
44.05,0.727939,-0.353333,0.943077,0.128488,-1.06907,0.086645,0.131272,0.466648,0.341127,0.266688,-1.07435,-0.595136
44.06,0.737306,-0.351966,0.930211,0.144781,-1.06771,0.0913112,0.139048,0.466572,0.330408,0.260655,-1.06926,-0.611352
44.07,0.746543,-0.350438,0.917068,0.160582,-1.06629,0.0959765,0.146897,0.466478,0.319742,0.254461,-1.06397,-0.62706
44.08,0.755648,-0.348754,0.903675,0.175886,-1.06478,0.100641,0.154821,0.466366,0.309129,0.248114,-1.0585,-0.642251
44.09,0.764617,-0.34692,0.890057,0.190688,-1.06319,0.105304,0.162826,0.466231,0.298572,0.241616,-1.05288,-0.656919
44.1,0.773449,-0.344941,0.876242,0.204987,-1.06152,0.109965,0.170914,0.466073,0.288072,0.234975,-1.04716,-0.671059
44.11,0.782142,-0.34282,0.862253,0.218782,-1.05977,0.114625,0.179089,0.465887,0.277629,0.228195,-1.04134,-0.684669
44.12,0.790694,-0.340565,0.848117,0.232074,-1.05794,0.119283,0.187355,0.465672,0.267245,0.221282,-1.03547,-0.697746
44.13,0.799104,-0.338179,0.833858,0.244866,-1.05602,0.123939,0.195715,0.465424,0.256919,0.21424,-1.02957,-0.71029
44.14,0.807371,-0.335668,0.819497,0.257163,-1.05402,0.128592,0.204174,0.46514,0.246653,0.207076,-1.02367,-0.722303
44.15,0.815494,-0.333036,0.805058,0.268969,-1.05194,0.133241,0.212735,0.464817,0.236446,0.199794,-1.01779,-0.733786
44.16,0.823472,-0.330288,0.790561,0.280292,-1.04977,0.137888,0.221402,0.46445,0.226297,0.1924,-1.01196,-0.744742
44.17,0.831305,-0.32743,0.776027,0.291138,-1.04751,0.14253,0.230177,0.464037,0.216207,0.184899,-1.0062,-0.755176
44.18,0.838993,-0.324465,0.761475,0.301517,-1.04517,0.147169,0.239065,0.463574,0.206173,0.177297,-1.00054,-0.765091
44.19,0.846535,-0.321399,0.746923,0.311438,-1.04273,0.151802,0.248069,0.463055,0.196196,0.169598,-0.994991,-0.774493
44.2,0.853931,-0.318237,0.732387,0.32091,-1.0402,0.15643,0.257192,0.462478,0.186273,0.161807,-0.989579,-0.783388
44.21,0.861183,-0.314981,0.717884,0.329946,-1.03759,0.161052,0.266438,0.461837,0.176404,0.15393,-0.984322,-0.791782
44.22,0.868289,-0.311638,0.703428,0.338554,-1.03488,0.165667,0.27581,0.461127,0.166587,0.145971,-0.979238,-0.799681
44.23,0.875251,-0.30821,0.689033,0.346749,-1.03207,0.170274,0.285312,0.460344,0.15682,0.137936,-0.974345,-0.807093
44.24,0.88207,-0.304703,0.674712,0.35454,-1.02917,0.174873,0.294946,0.459482,0.1471,0.129829,-0.969658,-0.814023
44.25,0.888745,-0.301119,0.660477,0.361942,-1.02617,0.179464,0.304715,0.458536,0.137426,0.121656,-0.965192,-0.820478
44.26,0.895279,-0.297464,0.646338,0.368965,-1.02308,0.184044,0.314623,0.4575,0.127796,0.11342,-0.960961,-0.826466
44.27,0.901672,-0.29374,0.632305,0.375623,-1.01988,0.188614,0.324671,0.456369,0.118207,0.105126,-0.956976,-0.831992
44.28,0.907925,-0.289951,0.618387,0.381929,-1.01658,0.193171,0.334864,0.455135,0.108657,0.09678,-0.953251,-0.837064
44.29,0.91404,-0.286101,0.604592,0.387894,-1.01318,0.197716,0.345203,0.453792,0.0991422,0.0883851,-0.949795,-0.841687
44.3,0.920017,-0.282194,0.590926,0.393532,-1.00968,0.202247,0.35569,0.452334,0.0896608,0.0799462,-0.946617,-0.845866
44.31,0.925858,-0.278231,0.577398,0.398855,-1.00607,0.206763,0.366329,0.450754,0.0802098,0.0714678,-0.943726,-0.849609
44.32,0.931565,-0.274216,0.564011,0.403876,-1.00235,0.211262,0.37712,0.449043,0.0707863,0.062954,-0.941131,-0.852919
44.33,0.937139,-0.270153,0.550771,0.408606,-0.998526,0.215744,0.388066,0.447195,0.0613872,0.0544094,-0.938837,-0.855801
44.34,0.94258,-0.266044,0.537682,0.413058,-0.99459,0.220206,0.399169,0.445202,0.0520096,0.045838,-0.93685,-0.85826
44.35,0.947892,-0.261892,0.524747,0.417244,-0.990542,0.224648,0.410429,0.443055,0.0426502,0.0372442,-0.935176,-0.860299
44.36,0.953075,-0.257699,0.51197,0.421175,-0.986381,0.229067,0.421847,0.440747,0.033306,0.028632,-0.933818,-0.861921
44.37,0.958132,-0.253469,0.499353,0.424862,-0.982106,0.233463,0.433425,0.438267,0.0239739,0.0200058,-0.932779,-0.863129
44.38,0.963062,-0.249202,0.486898,0.428318,-0.977713,0.237833,0.445163,0.435607,0.0146505,0.0113695,-0.932061,-0.863925
44.39,0.96787,-0.244902,0.474606,0.431552,-0.973202,0.242175,0.457061,0.432758,0.00533264,0.00272725,-0.931667,-0.86431
44.4,0.972555,-0.240571,0.462478,0.434575,-0.968572,0.246488,0.469119,0.42971,-0.00398287,-0.00591675,-0.931597,-0.864285
44.41,0.977119,-0.236211,0.450514,0.437397,-0.96382,0.250769,0.481336,0.426453,-0.0132993,-0.0145585,-0.93185,-0.863851
44.42,0.981565,-0.231823,0.438715,0.440029,-0.958945,0.255017,0.49371,0.422977,-0.0226199,-0.0231938,-0.932425,-0.863006
44.43,0.985893,-0.22741,0.42708,0.44248,-0.953946,0.259229,0.506242,0.419271,-0.0319478,-0.0318186,-0.933322,-0.861751
44.44,0.990106,-0.222974,0.415609,0.444758,-0.94882,0.263402,0.518927,0.415325,-0.0412863,-0.0404288,-0.934536,-0.860083
44.45,0.994206,-0.218515,0.4043,0.446874,-0.943567,0.267535,0.531765,0.411128,-0.0506385,-0.0490202,-0.936066,-0.858002
44.46,0.998193,-0.214036,0.393153,0.448836,-0.938185,0.271625,0.544752,0.406667,-0.0600076,-0.0575888,-0.937905,-0.855503
44.47,1.00207,-0.209538,0.382166,0.450652,-0.932672,0.275669,0.557884,0.401933,-0.0693966,-0.0661303,-0.94005,-0.852585
44.48,1.00584,-0.205023,0.371337,0.45233,-0.927027,0.279664,0.571157,0.396913,-0.0788086,-0.0746405,-0.942494,-0.849243
44.49,1.0095,-0.200492,0.360664,0.453878,-0.921249,0.283607,0.584566,0.391596,-0.0882465,-0.0831152,-0.94523,-0.845474
44.5,1.01305,-0.195946,0.350145,0.455303,-0.915336,0.287496,0.598105,0.38597,-0.0977132,-0.09155,-0.94825,-0.841273
44.51,1.0165,-0.191386,0.339778,0.456613,-0.909287,0.291326,0.611769,0.380022,-0.107212,-0.0999406,-0.951547,-0.836635
44.52,1.01984,-0.186813,0.32956,0.457814,-0.903101,0.295096,0.625549,0.373741,-0.116744,-0.108283,-0.955109,-0.831555
44.53,1.02309,-0.182229,0.319488,0.458914,-0.896776,0.298801,0.639439,0.367115,-0.126314,-0.116572,-0.958927,-0.826028
44.54,1.02623,-0.177635,0.30956,0.459917,-0.890312,0.302438,0.653428,0.360131,-0.135923,-0.124803,-0.962988,-0.820048
44.55,1.02928,-0.173031,0.299772,0.460831,-0.883707,0.306004,0.667509,0.352778,-0.145573,-0.132973,-0.967281,-0.813609
44.56,1.03223,-0.168418,0.290123,0.461661,-0.876962,0.309494,0.681669,0.345044,-0.155268,-0.141075,-0.971792,-0.806705
44.57,1.03508,-0.163798,0.280607,0.462413,-0.870074,0.312905,0.695899,0.336917,-0.165009,-0.149107,-0.976506,-0.79933
44.58,1.03784,-0.15917,0.271223,0.463092,-0.863044,0.316232,0.710184,0.328386,-0.174798,-0.157062,-0.981407,-0.791478
44.59,1.04051,-0.154536,0.261967,0.463703,-0.85587,0.319472,0.724513,0.31944,-0.184637,-0.164936,-0.98648,-0.783143
44.6,1.04308,-0.149896,0.252836,0.46425,-0.848553,0.322621,0.73887,0.310068,-0.194528,-0.172725,-0.991705,-0.774318
44.61,1.04556,-0.145251,0.243825,0.464739,-0.841093,0.325674,0.75324,0.300261,-0.204472,-0.180423,-0.997065,-0.765
44.62,1.04796,-0.140601,0.234932,0.465173,-0.833489,0.328626,0.767607,0.290009,-0.214469,-0.188025,-1.00254,-0.755182
44.63,1.05026,-0.135948,0.226153,0.465558,-0.825741,0.331474,0.781954,0.279303,-0.224522,-0.195526,-1.00811,-0.744861
44.64,1.05248,-0.13129,0.217485,0.465896,-0.817849,0.334212,0.796262,0.268135,-0.234631,-0.202922,-1.01375,-0.734031
44.65,1.05461,-0.12663,0.208923,0.466191,-0.809815,0.336837,0.810512,0.256499,-0.244797,-0.210207,-1.01944,-0.72269
44.66,1.05666,-0.121966,0.200465,0.466448,-0.801639,0.339342,0.824684,0.244388,-0.25502,-0.217376,-1.02515,-0.710835
44.67,1.05862,-0.117301,0.192106,0.466668,-0.793322,0.341724,0.838756,0.231797,-0.2653,-0.224424,-1.03086,-0.698465
44.68,1.0605,-0.112633,0.183843,0.466857,-0.784864,0.343978,0.852707,0.218722,-0.275637,-0.231345,-1.03655,-0.685579
44.69,1.0623,-0.107964,0.175672,0.467016,-0.776268,0.346099,0.866513,0.205161,-0.286031,-0.238135,-1.04218,-0.672177
44.7,1.06401,-0.103293,0.167589,0.467148,-0.767534,0.348081,0.880151,0.191113,-0.296481,-0.244789,-1.04774,-0.658262
44.71,1.06565,-0.0986206,0.159591,0.467257,-0.758665,0.349921,0.893597,0.176579,-0.306986,-0.251301,-1.05319,-0.643835
44.72,1.06721,-0.0939475,0.151674,0.467344,-0.749662,0.351613,0.906827,0.16156,-0.317545,-0.257665,-1.0585,-0.628904
44.73,1.06868,-0.0892737,0.143834,0.467411,-0.740528,0.353152,0.919814,0.14606,-0.328156,-0.263879,-1.06365,-0.613472
44.74,1.07008,-0.0845993,0.136067,0.467463,-0.731266,0.354534,0.932534,0.130086,-0.338818,-0.269935,-1.0686,-0.597548
44.75,1.07141,-0.0799244,0.12837,0.467499,-0.721877,0.355754,0.944961,0.113644,-0.349528,-0.27583,-1.07333,-0.581143
44.76,1.07265,-0.0752493,0.120739,0.467523,-0.712366,0.356807,0.957068,0.0967434,-0.360284,-0.281558,-1.07781,-0.564266
44.77,1.07382,-0.070574,0.113169,0.467535,-0.702736,0.357689,0.968831,0.0793965,-0.371084,-0.287115,-1.082,-0.546932
44.78,1.07491,-0.0658986,0.105658,0.467539,-0.69299,0.358395,0.980225,0.0616165,-0.381924,-0.292496,-1.08588,-0.529155
44.79,1.07593,-0.0612232,0.0982014,0.467534,-0.683132,0.358921,0.991223,0.043419,-0.392802,-0.297698,-1.08942,-0.510953
44.8,1.07688,-0.0565479,0.0907954,0.467524,-0.673165,0.359263,1.0018,0.0248214,-0.403713,-0.302715,-1.0926,-0.492345
44.81,1.07775,-0.0518727,0.0834364,0.467508,-0.663095,0.359418,1.01194,0.00584363,-0.414654,-0.307545,-1.09538,-0.473352
44.82,1.07855,-0.0471977,0.0761206,0.467489,-0.652926,0.35938,1.02161,-0.0134928,-0.425621,-0.312182,-1.09773,-0.453996
44.83,1.07927,-0.042523,0.0688442,0.467467,-0.642663,0.359148,1.0308,-0.0331642,-0.436609,-0.316625,-1.09964,-0.434303
44.84,1.07992,-0.0378484,0.0616035,0.467443,-0.63231,0.358717,1.03948,-0.053145,-0.447613,-0.320869,-1.10109,-0.414298
44.85,1.0805,-0.0331741,0.0543947,0.467419,-0.621874,0.358085,1.04764,-0.0734079,-0.45863,-0.324911,-1.10204,-0.394011
44.86,1.08101,-0.0285,0.0472141,0.467394,-0.611358,0.357249,1.05526,-0.093924,-0.469654,-0.328749,-1.10247,-0.37347
44.87,1.08145,-0.0238262,0.0400579,0.46737,-0.600768,0.356206,1.06232,-0.114663,-0.48068,-0.33238,-1.10238,-0.352708
44.88,1.08181,-0.0191526,0.0329224,0.467348,-0.590111,0.354956,1.06882,-0.135592,-0.491702,-0.335803,-1.10174,-0.331756
44.89,1.08211,-0.0144793,0.0258039,0.467327,-0.579392,0.353495,1.07474,-0.156679,-0.502715,-0.339015,-1.10055,-0.310648
44.9,1.08233,-0.0098061,0.0186986,0.467308,-0.568616,0.351822,1.08008,-0.17789,-0.513713,-0.342016,-1.09878,-0.289418
44.91,1.08248,-0.00513311,0.0116027,0.467292,-0.55779,0.349937,1.08482,-0.199189,-0.52469,-0.344804,-1.09642,-0.268102
44.92,1.08256,-0.000460268,0.00451262,0.467278,-0.54692,0.347838,1.08897,-0.220542,-0.535641,-0.347378,-1.09349,-0.246736
44.93,1.08257,0.00421245,-0.00257546,0.467267,-0.536011,0.345526,1.09253,-0.241912,-0.54656,-0.349738,-1.08996,-0.225355
44.94,1.08251,0.00888507,-0.00966527,0.467258,-0.525069,0.343,1.0955,-0.263263,-0.55744,-0.351885,-1.08583,-0.203995
44.95,1.08238,0.0135576,-0.0167605,0.467252,-0.514101,0.340261,1.09788,-0.28456,-0.568277,-0.353818,-1.08112,-0.182692
44.96,1.08217,0.0182301,-0.023865,0.467249,-0.503112,0.337309,1.09968,-0.305767,-0.579063,-0.355539,-1.07581,-0.161482
44.97,1.0819,0.0229026,-0.0309823,0.467247,-0.492107,0.334145,1.1009,-0.326848,-0.589793,-0.357048,-1.06992,-0.140399
44.98,1.08155,0.0275751,-0.0381163,0.467247,-0.481094,0.330772,1.10157,-0.347771,-0.600461,-0.358347,-1.06346,-0.119476
44.99,1.08114,0.0322475,-0.0452706,0.467248,-0.470076,0.32719,1.1017,-0.3685,-0.611062,-0.359437,-1.05643,-0.0987482
45,1.08065,0.03692,-0.0524491,0.46725,-0.45906,0.323402,1.1013,-0.389005,-0.62159,-0.360322,-1.04885,-0.0782455
45.01,1.08009,0.0415925,-0.0596554,0.467252,-0.44805,0.31941,1.10038,-0.409253,-0.632039,-0.361002,-1.04073,-0.0579987
45.02,1.07946,0.0462651,-0.0668933,0.467252,-0.437052,0.315217,1.09898,-0.429216,-0.642404,-0.361482,-1.03209,-0.0380364
45.03,1.07875,0.0509376,-0.0741665,0.467251,-0.42607,0.310825,1.09711,-0.448866,-0.652681,-0.361763,-1.02295,-0.0183856
